round,prototype_step_m,theta_0_0,theta_0_1,theta_1_0,theta_1_1,theta_2_0,theta_2_1,theta_3_0,theta_3_1,softmax_0_0,softmax_0_1,softmax_1_0,softmax_1_1,softmax_2_0,softmax_2_1,softmax_3_0,softmax_3_1
10,1,0.1761284442727851,-0.11180802229735348,0.17369182327207694,-0.19535924248317568,0.1635162571421769,-0.14674753684868985,0.1548017051040379,-0.10005048876789424,0.5714908708966054,0.4285091291033946,0.5912296625795377,0.4087703374204624,0.576949648946623,0.42305035105337707,0.5633704286322961,0.43662957136770375
11,1,0.1761284442727851,-0.11180802229735348,0.17369182327207694,-0.19535924248317568,0.1635162571421769,-0.14674753684868985,0.1548017051040379,-0.10005048876789424,0.5714908708966054,0.4285091291033946,0.5912296625795377,0.4087703374204624,0.576949648946623,0.42305035105337707,0.5633704286322961,0.43662957136770375
12,1,0.1761284442727851,-0.11180802229735348,0.17369182327207694,-0.19535924248317568,0.1635162571421769,-0.14674753684868985,0.1548017051040379,-0.10005048876789424,0.5714908708966054,0.4285091291033946,0.5912296625795377,0.4087703374204624,0.576949648946623,0.42305035105337707,0.5633704286322961,0.43662957136770375
13,2,-0.01233693050169174,0.07665735247712324,-0.08253667287570893,0.060869253664609074,-0.04365467043261409,0.06042339072610012,-0.005882333665599482,0.06063355000174406,0.4777661016589536,0.5222338983410464,0.4642098335245262,0.5357901664754738,0.47400394677160257,0.5259960532283974,0.48337715742177867,0.5166228425782213
14,2,-0.01233693050169174,0.07665735247712324,-0.08253667287570893,0.060869253664609074,-0.04365467043261409,0.06042339072610012,-0.005882333665599482,0.06063355000174406,0.4777661016589536,0.5222338983410464,0.4642098335245262,0.5357901664754738,0.47400394677160257,0.5259960532283974,0.48337715742177867,0.5166228425782213
15,2,-0.01233693050169174,0.07665735247712324,-0.08253667287570893,0.060869253664609074,-0.04365467043261409,0.06042339072610012,-0.005882333665599482,0.06063355000174406,0.4777661016589536,0.5222338983410464,0.4642098335245262,0.5357901664754738,0.47400394677160257,0.5259960532283974,0.48337715742177867,0.5166228425782213
16,2,-0.01233693050169174,0.07665735247712324,-0.08253667287570893,0.060869253664609074,-0.04365467043261409,0.06042339072610012,-0.005882333665599482,0.06063355000174406,0.4777661016589536,0.5222338983410464,0.4642098335245262,0.5357901664754738,0.47400394677160257,0.5259960532283974,0.48337715742177867,0.5166228425782213
17,2,-0.01233693050169174,0.07665735247712324,-0.08253667287570893,0.060869253664609074,-0.04365467043261409,0.06042339072610012,-0.005882333665599482,0.06063355000174406,0.4777661016589536,0.5222338983410464,0.4642098335245262,0.5357901664754738,0.47400394677160257,0.5259960532283974,0.48337715742177867,0.5166228425782213
18,2,-0.01233693050169174,0.07665735247712324,-0.08253667287570893,0.060869253664609074,-0.04365467043261409,0.06042339072610012,-0.005882333665599482,0.06063355000174406,0.4777661016589536,0.5222338983410464,0.4642098335245262,0.5357901664754738,0.47400394677160257,0.5259960532283974,0.48337715742177867,0.5166228425782213
19,2,-0.01233693050169174,0.07665735247712324,-0.08253667287570893,0.060869253664609074,-0.04365467043261409,0.06042339072610012,-0.005882333665599482,0.06063355000174406,0.4777661016589536,0.5222338983410464,0.4642098335245262,0.5357901664754738,0.47400394677160257,0.5259960532283974,0.48337715742177867,0.5166228425782213
20,3,-0.15868795593781074,0.22300837791324224,-0.20108845507309653,0.17942103586199665,-0.1822885665477995,0.19905728684128557,-0.16374537188522242,0.218496588221367,0.40571782720590527,0.5942821727940948,0.40600401992700846,0.5939959800729916,0.4058023346472757,0.5941976653527242,0.40558627755425486,0.5944137224457451
21,3,-0.15868795593781074,0.22300837791324224,-0.20108845507309653,0.17942103586199665,-0.1822885665477995,0.19905728684128557,-0.16374537188522242,0.218496588221367,0.40571782720590527,0.5942821727940948,0.40600401992700846,0.5939959800729916,0.4058023346472757,0.5941976653527242,0.40558627755425486,0.5944137224457451
22,3,-0.15868795593781074,0.22300837791324224,-0.20108845507309653,0.17942103586199665,-0.1822885665477995,0.19905728684128557,-0.16374537188522242,0.218496588221367,0.40571782720590527,0.5942821727940948,0.40600401992700846,0.5939959800729916,0.4058023346472757,0.5941976653527242,0.40558627755425486,0.5944137224457451
23,3,-0.15868795593781074,0.22300837791324224,-0.20108845507309653,0.17942103586199665,-0.1822885665477995,0.19905728684128557,-0.16374537188522242,0.218496588221367,0.40571782720590527,0.5942821727940948,0.40600401992700846,0.5939959800729916,0.4058023346472757,0.5941976653527242,0.40558627755425486,0.5944137224457451
24,3,-0.15868795593781074,0.22300837791324224,-0.20108845507309653,0.17942103586199665,-0.1822885665477995,0.19905728684128557,-0.16374537188522242,0.218496588221367,0.40571782720590527,0.5942821727940948,0.40600401992700846,0.5939959800729916,0.4058023346472757,0.5941976653527242,0.40558627755425486,0.5944137224457451
25,3,-0.15868795593781074,0.22300837791324224,-0.20108845507309653,0.17942103586199665,-0.1822885665477995,0.19905728684128557,-0.16374537188522242,0.218496588221367,0.40571782720590527,0.5942821727940948,0.40600401992700846,0.5939959800729916,0.4058023346472757,0.5941976653527242,0.40558627755425486,0.5944137224457451
26,3,-0.15868795593781074,0.22300837791324224,-0.20108845507309653,0.17942103586199665,-0.1822885665477995,0.19905728684128557,-0.16374537188522242,0.218496588221367,0.40571782720590527,0.5942821727940948,0.40600401992700846,0.5939959800729916,0.4058023346472757,0.5941976653527242,0.40558627755425486,0.5944137224457451
27,4,0.09631761433540423,-0.03199719235997278,0.05343255046251277,-0.07509996967361277,0.07257561621839026,-0.05580689592490415,0.09147895287304553,-0.03672773653690095,0.5320347601985029,0.467965239801497,0.5320889647572686,0.46791103524273137,0.532051617042833,0.46794838295716695,0.5320078417366935,0.46799215826330653
28,4,0.09631761433540423,-0.03199719235997278,0.05343255046251277,-0.07509996967361277,0.07257561621839026,-0.05580689592490415,0.09147895287304553,-0.03672773653690095,0.5320347601985029,0.467965239801497,0.5320889647572686,0.46791103524273137,0.532051617042833,0.46794838295716695,0.5320078417366935,0.46799215826330653
29,4,0.09631761433540423,-0.03199719235997278,0.05343255046251277,-0.07509996967361277,0.07257561621839026,-0.05580689592490415,0.09147895287304553,-0.03672773653690095,0.5320347601985029,0.467965239801497,0.5320889647572686,0.46791103524273137,0.532051617042833,0.46794838295716695,0.5320078417366935,0.46799215826330653
30,4,0.09631761433540423,-0.03199719235997278,0.05343255046251277,-0.07509996967361277,0.07257561621839026,-0.05580689592490415,0.09147895287304553,-0.03672773653690095,0.5320347601985029,0.467965239801497,0.5320889647572686,0.46791103524273137,0.532051617042833,0.46794838295716695,0.5320078417366935,0.46799215826330653
31,4,0.09631761433540423,-0.03199719235997278,0.05343255046251277,-0.07509996967361277,0.07257561621839026,-0.05580689592490415,0.09147895287304553,-0.03672773653690095,0.5320347601985029,0.467965239801497,0.5320889647572686,0.46791103524273137,0.532051617042833,0.46794838295716695,0.5320078417366935,0.46799215826330653
32,4,0.09631761433540423,-0.03199719235997278,0.05343255046251277,-0.07509996967361277,0.07257561621839026,-0.05580689592490415,0.09147895287304553,-0.03672773653690095,0.5320347601985029,0.467965239801497,0.5320889647572686,0.46791103524273137,0.532051617042833,0.46794838295716695,0.5320078417366935,0.46799215826330653
33,4,0.09631761433540423,-0.03199719235997278,0.05343255046251277,-0.07509996967361277,0.07257561621839026,-0.05580689592490415,0.09147895287304553,-0.03672773653690095,0.5320347601985029,0.467965239801497,0.5320889647572686,0.46791103524273137,0.532051617042833,0.46794838295716695,0.5320078417366935,0.46799215826330653
34,5,-0.06972430661259243,0.13404472858802394,-0.11444911279158493,0.09278169358048494,-0.09396286868029813,0.11073158897378427,-0.0738425696878483,0.12859378602399288,0.44923328030599174,0.5507667196940083,0.4483769107528761,0.5516230892471239,0.4490043205197615,0.5509956794802384,0.44956303777806417,0.5504369622219358
35,5,-0.06972430661259243,0.13404472858802394,-0.11444911279158493,0.09278169358048494,-0.09396286868029813,0.11073158897378427,-0.0738425696878483,0.12859378602399288,0.44923328030599174,0.5507667196940083,0.4483769107528761,0.5516230892471239,0.4490043205197615,0.5509956794802384,0.44956303777806417,0.5504369622219358
36,5,-0.06972430661259243,0.13404472858802394,-0.11444911279158493,0.09278169358048494,-0.09396286868029813,0.11073158897378427,-0.0738425696878483,0.12859378602399288,0.44923328030599174,0.5507667196940083,0.4483769107528761,0.5516230892471239,0.4490043205197615,0.5509956794802384,0.44956303777806417,0.5504369622219358
37,5,-0.06972430661259243,0.13404472858802394,-0.11444911279158493,0.09278169358048494,-0.09396286868029813,0.11073158897378427,-0.0738425696878483,0.12859378602399288,0.44923328030599174,0.5507667196940083,0.4483769107528761,0.5516230892471239,0.4490043205197615,0.5509956794802384,0.44956303777806417,0.5504369622219358
38,5,-0.06972430661259243,0.13404472858802394,-0.11444911279158493,0.09278169358048494,-0.09396286868029813,0.11073158897378427,-0.0738425696878483,0.12859378602399288,0.44923328030599174,0.5507667196940083,0.4483769107528761,0.5516230892471239,0.4490043205197615,0.5509956794802384,0.44956303777806417,0.5504369622219358
39,5,-0.06972430661259243,0.13404472858802394,-0.11444911279158493,0.09278169358048494,-0.09396286868029813,0.11073158897378427,-0.0738425696878483,0.12859378602399288,0.44923328030599174,0.5507667196940083,0.4483769107528761,0.5516230892471239,0.4490043205197615,0.5509956794802384,0.44956303777806417,0.5504369622219358
40,5,-0.06972430661259243,0.13404472858802394,-0.11444911279158493,0.09278169358048494,-0.09396286868029813,0.11073158897378427,-0.0738425696878483,0.12859378602399288,0.44923328030599174,0.5507667196940083,0.4483769107528761,0.5516230892471239,0.4490043205197615,0.5509956794802384,0.44956303777806417,0.5504369622219358
41,6,0.010522429203914802,0.0537979927715167,-0.03340407521677351,0.011736656005673515,-0.013505203032615182,0.030273923326101362,0.006104259897631359,0.04864695643851322,0.48918279723711183,0.5108172027628881,0.48871673310854186,0.5112832668914581,0.4890569661502385,0.5109430338497616,0.48936592968324544,0.5106340703167547
42,6,0.010522429203914802,0.0537979927715167,-0.03340407521677351,0.011736656005673515,-0.013505203032615182,0.030273923326101362,0.006104259897631359,0.04864695643851322,0.48918279723711183,0.5108172027628881,0.48871673310854186,0.5112832668914581,0.4890569661502385,0.5109430338497616,0.48936592968324544,0.5106340703167547
43,6,0.010522429203914802,0.0537979927715167,-0.03340407521677351,0.011736656005673515,-0.013505203032615182,0.030273923326101362,0.006104259897631359,0.04864695643851322,0.48918279723711183,0.5108172027628881,0.48871673310854186,0.5112832668914581,0.4890569661502385,0.5109430338497616,0.48936592968324544,0.5106340703167547
44,6,0.010522429203914802,0.0537979927715167,-0.03340407521677351,0.011736656005673515,-0.013505203032615182,0.030273923326101362,0.006104259897631359,0.04864695643851322,0.48918279723711183,0.5108172027628881,0.48871673310854186,0.5112832668914581,0.4890569661502385,0.5109430338497616,0.48936592968324544,0.5106340703167547
45,6,0.010522429203914802,0.0537979927715167,-0.03340407521677351,0.011736656005673515,-0.013505203032615182,0.030273923326101362,0.006104259897631359,0.04864695643851322,0.48918279723711183,0.5108172027628881,0.48871673310854186,0.5112832668914581,0.4890569661502385,0.5109430338497616,0.48936592968324544,0.5106340703167547
46,6,0.010522429203914802,0.0537979927715167,-0.03340407521677351,0.011736656005673515,-0.013505203032615182,0.030273923326101362,0.006104259897631359,0.04864695643851322,0.48918279723711183,0.5108172027628881,0.48871673310854186,0.5112832668914581,0.4890569661502385,0.5109430338497616,0.48936592968324544,0.5106340703167547
47,6,0.010522429203914802,0.0537979927715167,-0.03340407521677351,0.011736656005673515,-0.013505203032615182,0.030273923326101362,0.006104259897631359,0.04864695643851322,0.48918279723711183,0.5108172027628881,0.48871673310854186,0.5112832668914581,0.4890569661502385,0.5109430338497616,0.48936592968324544,0.5106340703167547
48,7,-0.02350360250632056,0.08782402448175208,-0.06788567829160654,0.04621825908050664,-0.047664895982366416,0.0644336162758525,-0.02771213965854028,0.08246335599468478,0.4721968030222341,0.5278031969777658,0.4715049254141176,0.5284950745858823,0.47200468173996807,0.5279953182600319,0.4724839544044973,0.5275160455955026
49,7,-0.02350360250632056,0.08782402448175208,-0.06788567829160654,0.04621825908050664,-0.047664895982366416,0.0644336162758525,-0.02771213965854028,0.08246335599468478,0.4721968030222341,0.5278031969777658,0.4715049254141176,0.5284950745858823,0.47200468173996807,0.5279953182600319,0.4724839544044973,0.5275160455955026
50,7,-0.02350360250632056,0.08782402448175208,-0.06788567829160654,0.04621825908050664,-0.047664895982366416,0.0644336162758525,-0.02771213965854028,0.08246335599468478,0.4721968030222341,0.5278031969777658,0.4715049254141176,0.5284950745858823,0.47200468173996807,0.5279953182600319,0.4724839544044973,0.5275160455955026
51,7,-0.02350360250632056,0.08782402448175208,-0.06788567829160654,0.04621825908050664,-0.047664895982366416,0.0644336162758525,-0.02771213965854028,0.08246335599468478,0.4721968030222341,0.5278031969777658,0.4715049254141176,0.5284950745858823,0.47200468173996807,0.5279953182600319,0.4724839544044973,0.5275160455955026
52,7,-0.02350360250632056,0.08782402448175208,-0.06788567829160654,0.04621825908050664,-0.047664895982366416,0.0644336162758525,-0.02771213965854028,0.08246335599468478,0.4721968030222341,0.5278031969777658,0.4715049254141176,0.5284950745858823,0.47200468173996807,0.5279953182600319,0.4724839544044973,0.5275160455955026
53,7,-0.02350360250632056,0.08782402448175208,-0.06788567829160654,0.04621825908050664,-0.047664895982366416,0.0644336162758525,-0.02771213965854028,0.08246335599468478,0.4721968030222341,0.5278031969777658,0.4715049254141176,0.5284950745858823,0.47200468173996807,0.5279953182600319,0.4724839544044973,0.5275160455955026
54,7,-0.02350360250632056,0.08782402448175208,-0.06788567829160654,0.04621825908050664,-0.047664895982366416,0.0644336162758525,-0.02771213965854028,0.08246335599468478,0.4721968030222341,0.5278031969777658,0.4715049254141176,0.5284950745858823,0.47200468173996807,0.5279953182600319,0.4724839544044973,0.5275160455955026
55,8,0.03524928108534196,0.029071140890089678,-0.010247874300406003,-0.011419544910693774,0.010780302677461294,0.005988417616024817,0.03149760641393891,0.02325360992220571,0.5015445301359983,0.4984554698640016,0.5002929176190618,0.4997070823809381,0.5011979689730302,0.49880203102696985,0.5020609874502902,0.49793901254970974
56,8,0.03524928108534196,0.029071140890089678,-0.010247874300406003,-0.011419544910693774,0.010780302677461294,0.005988417616024817,0.03149760641393891,0.02325360992220571,0.5015445301359983,0.4984554698640016,0.5002929176190618,0.4997070823809381,0.5011979689730302,0.49880203102696985,0.5020609874502902,0.49793901254970974
57,8,0.03524928108534196,0.029071140890089678,-0.010247874300406003,-0.011419544910693774,0.010780302677461294,0.005988417616024817,0.03149760641393891,0.02325360992220571,0.5015445301359983,0.4984554698640016,0.5002929176190618,0.4997070823809381,0.5011979689730302,0.49880203102696985,0.5020609874502902,0.49793901254970974
58,8,0.03524928108534196,0.029071140890089678,-0.010247874300406003,-0.011419544910693774,0.010780302677461294,0.005988417616024817,0.03149760641393891,0.02325360992220571,0.5015445301359983,0.4984554698640016,0.5002929176190618,0.4997070823809381,0.5011979689730302,0.49880203102696985,0.5020609874502902,0.49793901254970974
59,8,0.03524928108534196,0.029071140890089678,-0.010247874300406003,-0.011419544910693774,0.010780302677461294,0.005988417616024817,0.03149760641393891,0.02325360992220571,0.5015445301359983,0.4984554698640016,0.5002929176190618,0.4997070823809381,0.5011979689730302,0.49880203102696985,0.5020609874502902,0.49793901254970974
60,8,0.03524928108534196,0.029071140890089678,-0.010247874300406003,-0.011419544910693774,0.010780302677461294,0.005988417616024817,0.03149760641393891,0.02325360992220571,0.5015445301359983,0.4984554698640016,0.5002929176190618,0.4997070823809381,0.5011979689730302,0.49880203102696985,0.5020609874502902,0.49793901254970974
61,8,0.03524928108534196,0.029071140890089678,-0.010247874300406003,-0.011419544910693774,0.010780302677461294,0.005988417616024817,0.03149760641393891,0.02325360992220571,0.5015445301359983,0.4984554698640016,0.5002929176190618,0.4997070823809381,0.5011979689730302,0.49880203102696985,0.5020609874502902,0.49793901254970974
62,9,0.0726438296004086,-0.008323407624976867,0.028306774908247123,-0.049974194119346824,0.048492913854041635,-0.03172419356055552,0.06842247237754136,-0.013671256041396657,0.5202307582928475,0.4797692417071525,0.5195602546533826,0.4804397453466174,0.520043530023426,0.4799564699765741,0.5205119135996891,0.479488086400311
63,9,0.0726438296004086,-0.008323407624976867,0.028306774908247123,-0.049974194119346824,0.048492913854041635,-0.03172419356055552,0.06842247237754136,-0.013671256041396657,0.5202307582928475,0.4797692417071525,0.5195602546533826,0.4804397453466174,0.520043530023426,0.4799564699765741,0.5205119135996891,0.479488086400311
64,9,0.0726438296004086,-0.008323407624976867,0.028306774908247123,-0.049974194119346824,0.048492913854041635,-0.03172419356055552,0.06842247237754136,-0.013671256041396657,0.5202307582928475,0.4797692417071525,0.5195602546533826,0.4804397453466174,0.520043530023426,0.4799564699765741,0.5205119135996891,0.479488086400311
65,9,0.0726438296004086,-0.008323407624976867,0.028306774908247123,-0.049974194119346824,0.048492913854041635,-0.03172419356055552,0.06842247237754136,-0.013671256041396657,0.5202307582928475,0.4797692417071525,0.5195602546533826,0.4804397453466174,0.520043530023426,0.4799564699765741,0.5205119135996891,0.479488086400311
66,9,0.0726438296004086,-0.008323407624976867,0.028306774908247123,-0.049974194119346824,0.048492913854041635,-0.03172419356055552,0.06842247237754136,-0.013671256041396657,0.5202307582928475,0.4797692417071525,0.5195602546533826,0.4804397453466174,0.520043530023426,0.4799564699765741,0.5205119135996891,0.479488086400311
67,9,0.0726438296004086,-0.008323407624976867,0.028306774908247123,-0.049974194119346824,0.048492913854041635,-0.03172419356055552,0.06842247237754136,-0.013671256041396657,0.5202307582928475,0.4797692417071525,0.5195602546533826,0.4804397453466174,0.520043530023426,0.4799564699765741,0.5205119135996891,0.479488086400311
68,9,0.0726438296004086,-0.008323407624976867,0.028306774908247123,-0.049974194119346824,0.048492913854041635,-0.03172419356055552,0.06842247237754136,-0.013671256041396657,0.5202307582928475,0.4797692417071525,0.5195602546533826,0.4804397453466174,0.520043530023426,0.4799564699765741,0.5205119135996891,0.479488086400311
69,10,0.04205890644864173,0.022261515526790013,-0.0013920167079395258,-0.020275402503160175,0.018155192497739187,-0.0013864722042531766,0.03746709967943924,0.01728411665670542,0.5049491860842189,0.49505081391578104,0.5047207061729662,0.49527929382703384,0.5048852607125675,0.4951147392874325,0.5050455744794371,0.4949544255205629
70,10,0.04205890644864173,0.022261515526790013,-0.0013920167079395258,-0.020275402503160175,0.018155192497739187,-0.0013864722042531766,0.03746709967943924,0.01728411665670542,0.5049491860842189,0.49505081391578104,0.5047207061729662,0.49527929382703384,0.5048852607125675,0.4951147392874325,0.5050455744794371,0.4949544255205629
71,10,0.04205890644864173,0.022261515526790013,-0.0013920167079395258,-0.020275402503160175,0.018155192497739187,-0.0013864722042531766,0.03746709967943924,0.01728411665670542,0.5049491860842189,0.49505081391578104,0.5047207061729662,0.49527929382703384,0.5048852607125675,0.4951147392874325,0.5050455744794371,0.4949544255205629
72,10,0.04205890644864173,0.022261515526790013,-0.0013920167079395258,-0.020275402503160175,0.018155192497739187,-0.0013864722042531766,0.03746709967943924,0.01728411665670542,0.5049491860842189,0.49505081391578104,0.5047207061729662,0.49527929382703384,0.5048852607125675,0.4951147392874325,0.5050455744794371,0.4949544255205629
73,10,0.04205890644864173,0.022261515526790013,-0.0013920167079395258,-0.020275402503160175,0.018155192497739187,-0.0013864722042531766,0.03746709967943924,0.01728411665670542,0.5049491860842189,0.49505081391578104,0.5047207061729662,0.49527929382703384,0.5048852607125675,0.4951147392874325,0.5050455744794371,0.4949544255205629
74,10,0.04205890644864173,0.022261515526790013,-0.0013920167079395258,-0.020275402503160175,0.018155192497739187,-0.0013864722042531766,0.03746709967943924,0.01728411665670542,0.5049491860842189,0.49505081391578104,0.5047207061729662,0.49527929382703384,0.5048852607125675,0.4951147392874325,0.5050455744794371,0.4949544255205629
75,10,0.04205890644864173,0.022261515526790013,-0.0013920167079395258,-0.020275402503160175,0.018155192497739187,-0.0013864722042531766,0.03746709967943924,0.01728411665670542,0.5049491860842189,0.49505081391578104,0.5047207061729662,0.49527929382703384,0.5048852607125675,0.4951147392874325,0.5050455744794371,0.4949544255205629
76,11,0.003836523789602364,0.06048389818582943,-0.040518899382150586,0.01885148017105089,-0.02031475622615884,0.0370834765196449,-0.0003905640400992533,0.05514178037624391,0.4858419422106382,0.5141580577893619,0.4851617633922628,0.5148382366077372,0.4856543801359785,0.5143456198640216,0.48612048056551155,0.5138795194344884
77,11,0.003836523789602364,0.06048389818582943,-0.040518899382150586,0.01885148017105089,-0.02031475622615884,0.0370834765196449,-0.0003905640400992533,0.05514178037624391,0.4858419422106382,0.5141580577893619,0.4851617633922628,0.5148382366077372,0.4856543801359785,0.5143456198640216,0.48612048056551155,0.5138795194344884
78,11,0.003836523789602364,0.06048389818582943,-0.040518899382150586,0.01885148017105089,-0.02031475622615884,0.0370834765196449,-0.0003905640400992533,0.05514178037624391,0.4858419422106382,0.5141580577893619,0.4851617633922628,0.5148382366077372,0.4856543801359785,0.5143456198640216,0.48612048056551155,0.5138795194344884
79,11,0.003836523789602364,0.06048389818582943,-0.040518899382150586,0.01885148017105089,-0.02031475622615884,0.0370834765196449,-0.0003905640400992533,0.05514178037624391,0.4858419422106382,0.5141580577893619,0.4851617633922628,0.5148382366077372,0.4856543801359785,0.5143456198640216,0.48612048056551155,0.5138795194344884
80,11,0.003836523789602364,0.06048389818582943,-0.040518899382150586,0.01885148017105089,-0.02031475622615884,0.0370834765196449,-0.0003905640400992533,0.05514178037624391,0.4858419422106382,0.5141580577893619,0.4851617633922628,0.5148382366077372,0.4856543801359785,0.5143456198640216,0.48612048056551155,0.5138795194344884
81,11,0.003836523789602364,0.06048389818582943,-0.040518899382150586,0.01885148017105089,-0.02031475622615884,0.0370834765196449,-0.0003905640400992533,0.05514178037624391,0.4858419422106382,0.5141580577893619,0.4851617633922628,0.5148382366077372,0.4856543801359785,0.5143456198640216,0.48612048056551155,0.5138795194344884
82,11,0.003836523789602364,0.06048389818582943,-0.040518899382150586,0.01885148017105089,-0.02031475622615884,0.0370834765196449,-0.0003905640400992533,0.05514178037624391,0.4858419422106382,0.5141580577893619,0.4851617633922628,0.5148382366077372,0.4856543801359785,0.5143456198640216,0.48612048056551155,0.5138795194344884
83,12,-0.013416954067978243,0.07773737604341002,-0.058310066756029635,0.03664264754492994,-0.037722103527180514,0.05449082382066652,-0.017407765627535304,0.07215898196368001,0.47722718377873374,0.5227728162212661,0.47627964067941125,0.5237203593205887,0.4769630898506108,0.5230369101493891,0.47762327032345464,0.5223767296765454
84,12,-0.013416954067978243,0.07773737604341002,-0.058310066756029635,0.03664264754492994,-0.037722103527180514,0.05449082382066652,-0.017407765627535304,0.07215898196368001,0.47722718377873374,0.5227728162212661,0.47627964067941125,0.5237203593205887,0.4769630898506108,0.5230369101493891,0.47762327032345464,0.5223767296765454
85,12,-0.013416954067978243,0.07773737604341002,-0.058310066756029635,0.03664264754492994,-0.037722103527180514,0.05449082382066652,-0.017407765627535304,0.07215898196368001,0.47722718377873374,0.5227728162212661,0.47627964067941125,0.5237203593205887,0.4769630898506108,0.5230369101493891,0.47762327032345464,0.5223767296765454
86,12,-0.013416954067978243,0.07773737604341002,-0.058310066756029635,0.03664264754492994,-0.037722103527180514,0.05449082382066652,-0.017407765627535304,0.07215898196368001,0.47722718377873374,0.5227728162212661,0.47627964067941125,0.5237203593205887,0.4769630898506108,0.5230369101493891,0.47762327032345464,0.5223767296765454
87,12,-0.013416954067978243,0.07773737604341002,-0.058310066756029635,0.03664264754492994,-0.037722103527180514,0.05449082382066652,-0.017407765627535304,0.07215898196368001,0.47722718377873374,0.5227728162212661,0.47627964067941125,0.5237203593205887,0.4769630898506108,0.5230369101493891,0.47762327032345464,0.5223767296765454
88,12,-0.013416954067978243,0.07773737604341002,-0.058310066756029635,0.03664264754492994,-0.037722103527180514,0.05449082382066652,-0.017407765627535304,0.07215898196368001,0.47722718377873374,0.5227728162212661,0.47627964067941125,0.5237203593205887,0.4769630898506108,0.5230369101493891,0.47762327032345464,0.5223767296765454
89,12,-0.013416954067978243,0.07773737604341002,-0.058310066756029635,0.03664264754492994,-0.037722103527180514,0.05449082382066652,-0.017407765627535304,0.07215898196368001,0.47722718377873374,0.5227728162212661,0.47627964067941125,0.5237203593205887,0.4769630898506108,0.5230369101493891,0.47762327032345464,0.5223767296765454
